carriers,nodes,techs,timesteps,capacity_factor
power,NBOR,HFO_pp,2015-01-02 06:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 07:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 08:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 09:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 10:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 11:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 12:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 13:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 14:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 15:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 16:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 17:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 18:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 19:00:00,0.01923886175017543
power,NBOR,HFO_pp,2015-01-02 20:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 21:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 22:00:00,0.0
power,NBOR,HFO_pp,2015-01-02 23:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 00:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 01:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 02:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 03:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 04:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 05:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 06:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 07:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 08:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 09:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 10:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 11:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 12:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 13:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 14:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 15:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 16:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 17:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 18:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 19:00:00,0.07516728596008787
power,NBOR,HFO_pp,2015-01-03 20:00:00,0.06031137788994335
power,NBOR,HFO_pp,2015-01-03 21:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 22:00:00,0.0
power,NBOR,HFO_pp,2015-01-03 23:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-01 00:00:00,0.26153846153846155
power,NBOR,L_hydro_pp,2015-01-01 01:00:00,0.2846153846153846
power,NBOR,L_hydro_pp,2015-01-01 02:00:00,0.14615384615384616
power,NBOR,L_hydro_pp,2015-01-01 03:00:00,0.07692307692307693
power,NBOR,L_hydro_pp,2015-01-01 04:00:00,0.06749996468098163
power,NBOR,L_hydro_pp,2015-01-01 05:00:00,0.08461538461538462
power,NBOR,L_hydro_pp,2015-01-01 06:00:00,0.08461538461538462
power,NBOR,L_hydro_pp,2015-01-01 07:00:00,0.2
power,NBOR,L_hydro_pp,2015-01-01 08:00:00,0.27692307692307694
power,NBOR,L_hydro_pp,2015-01-01 09:00:00,0.25384615384615383
power,NBOR,L_hydro_pp,2015-01-01 10:00:00,0.26153846153846155
power,NBOR,L_hydro_pp,2015-01-01 11:00:00,0.2692307692307692
power,NBOR,L_hydro_pp,2015-01-01 12:00:00,0.2692307692307692
power,NBOR,L_hydro_pp,2015-01-01 13:00:00,0.24615384615384617
power,NBOR,L_hydro_pp,2015-01-01 14:00:00,0.26153846153846155
power,NBOR,L_hydro_pp,2015-01-01 15:00:00,0.1076923076923077
power,NBOR,L_hydro_pp,2015-01-01 16:00:00,0.1
power,NBOR,L_hydro_pp,2015-01-01 17:00:00,0.19230769230769232
power,NBOR,L_hydro_pp,2015-01-01 18:00:00,0.4
power,NBOR,L_hydro_pp,2015-01-01 19:00:00,0.7923076923076923
power,NBOR,L_hydro_pp,2015-01-01 20:00:00,0.7923076923076923
power,NBOR,L_hydro_pp,2015-01-01 21:00:00,0.6384615384615384
power,NBOR,L_hydro_pp,2015-01-01 22:00:00,0.3076923076923077
power,NBOR,L_hydro_pp,2015-01-01 23:00:00,0.1076923076923077
power,NBOR,L_hydro_pp,2015-01-02 00:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 01:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 02:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 03:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 04:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 05:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 06:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-02 07:00:00,0.014179948998259967
power,NBOR,L_hydro_pp,2015-01-02 08:00:00,0.5230769230769231
power,NBOR,L_hydro_pp,2015-01-02 09:00:00,0.6846153846153846
power,NBOR,L_hydro_pp,2015-01-02 10:00:00,0.7
power,NBOR,L_hydro_pp,2015-01-02 11:00:00,0.7076923076923077
power,NBOR,L_hydro_pp,2015-01-02 12:00:00,0.7230769230769231
power,NBOR,L_hydro_pp,2015-01-02 13:00:00,0.5076923076923077
power,NBOR,L_hydro_pp,2015-01-02 14:00:00,0.4307692307692308
power,NBOR,L_hydro_pp,2015-01-02 15:00:00,0.4153846153846154
power,NBOR,L_hydro_pp,2015-01-02 16:00:00,0.4153846153846154
power,NBOR,L_hydro_pp,2015-01-02 17:00:00,0.23846153846153847
power,NBOR,L_hydro_pp,2015-01-02 18:00:00,0.13846153846153847
power,NBOR,L_hydro_pp,2015-01-02 19:00:00,0.6692307692307692
power,NBOR,L_hydro_pp,2015-01-02 20:00:00,0.7
power,NBOR,L_hydro_pp,2015-01-02 21:00:00,0.676923076923077
power,NBOR,L_hydro_pp,2015-01-02 22:00:00,0.5615384615384615
power,NBOR,L_hydro_pp,2015-01-02 23:00:00,0.36923076923076925
power,NBOR,L_hydro_pp,2015-01-03 00:00:00,0.35384615384615387
power,NBOR,L_hydro_pp,2015-01-03 01:00:00,0.1558616960795211
power,NBOR,L_hydro_pp,2015-01-03 02:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-03 03:00:00,0.028548733255156996
power,NBOR,L_hydro_pp,2015-01-03 04:00:00,0.0
power,NBOR,L_hydro_pp,2015-01-03 05:00:00,0.12671545106831966
power,NBOR,L_hydro_pp,2015-01-03 06:00:00,0.24615384615384617
power,NBOR,L_hydro_pp,2015-01-03 07:00:00,0.14615384615384616
power,NBOR,L_hydro_pp,2015-01-03 08:00:00,0.2
power,NBOR,L_hydro_pp,2015-01-03 09:00:00,0.25384615384615383
power,NBOR,L_hydro_pp,2015-01-03 10:00:00,0.27692307692307694
power,NBOR,L_hydro_pp,2015-01-03 11:00:00,0.27692307692307694
power,NBOR,L_hydro_pp,2015-01-03 12:00:00,0.2846153846153846
power,NBOR,L_hydro_pp,2015-01-03 13:00:00,0.25384615384615383
power,NBOR,L_hydro_pp,2015-01-03 14:00:00,0.24615384615384617
power,NBOR,L_hydro_pp,2015-01-03 15:00:00,0.4
power,NBOR,L_hydro_pp,2015-01-03 16:00:00,0.4153846153846154
power,NBOR,L_hydro_pp,2015-01-03 17:00:00,0.4230769230769231
power,NBOR,L_hydro_pp,2015-01-03 18:00:00,0.4307692307692308
power,NBOR,L_hydro_pp,2015-01-03 19:00:00,0.46153846153846156
power,NBOR,L_hydro_pp,2015-01-03 20:00:00,0.43846153846153846
power,NBOR,L_hydro_pp,2015-01-03 21:00:00,0.4230769230769231
power,NBOR,L_hydro_pp,2015-01-03 22:00:00,0.4153846153846154
power,NBOR,L_hydro_pp,2015-01-03 23:00:00,0.26153846153846155
power,NBOR,S_hydro_pp,2015-01-01 00:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 01:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 02:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 03:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 04:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 05:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 06:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 07:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 08:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 09:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 10:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 11:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 12:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 13:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 14:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 15:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 16:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 17:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 18:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 19:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 20:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 21:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 22:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-01 23:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 00:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 01:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 02:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 03:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 04:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 05:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 06:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 07:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 08:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 09:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 10:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 11:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 12:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 13:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 14:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 15:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 16:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 17:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 18:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 19:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 20:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 21:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 22:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-02 23:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 00:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 01:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 02:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 03:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 04:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 05:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 06:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 07:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 08:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 09:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 10:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 11:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 12:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 13:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 14:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 15:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 16:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 17:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 18:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 19:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 20:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 21:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 22:00:00,0.0
power,NBOR,S_hydro_pp,2015-01-03 23:00:00,0.0
power,NBOR,bio_pp,2015-01-01 00:00:00,0.0
power,NBOR,bio_pp,2015-01-01 01:00:00,0.0
power,NBOR,bio_pp,2015-01-01 02:00:00,0.0
power,NBOR,bio_pp,2015-01-01 03:00:00,0.0
power,NBOR,bio_pp,2015-01-01 04:00:00,0.0
power,NBOR,bio_pp,2015-01-01 05:00:00,0.0
power,NBOR,bio_pp,2015-01-01 06:00:00,0.0
power,NBOR,bio_pp,2015-01-01 07:00:00,0.0
power,NBOR,bio_pp,2015-01-01 08:00:00,0.0
power,NBOR,bio_pp,2015-01-01 09:00:00,0.0
power,NBOR,bio_pp,2015-01-01 10:00:00,0.0
power,NBOR,bio_pp,2015-01-01 11:00:00,0.0
power,NBOR,bio_pp,2015-01-01 12:00:00,0.0
power,NBOR,bio_pp,2015-01-01 13:00:00,0.0
power,NBOR,bio_pp,2015-01-01 14:00:00,0.0
power,NBOR,bio_pp,2015-01-01 15:00:00,0.0
power,NBOR,bio_pp,2015-01-01 16:00:00,0.0
power,NBOR,bio_pp,2015-01-01 17:00:00,0.0
power,NBOR,bio_pp,2015-01-01 18:00:00,0.0
power,NBOR,bio_pp,2015-01-01 19:00:00,0.0
power,NBOR,bio_pp,2015-01-01 20:00:00,0.0
power,NBOR,bio_pp,2015-01-01 21:00:00,0.0
power,NBOR,bio_pp,2015-01-01 22:00:00,0.0
power,NBOR,bio_pp,2015-01-01 23:00:00,0.0
power,NBOR,bio_pp,2015-01-02 00:00:00,0.0
power,NBOR,bio_pp,2015-01-02 01:00:00,0.0
power,NBOR,bio_pp,2015-01-02 02:00:00,0.0
power,NBOR,bio_pp,2015-01-02 03:00:00,0.0
power,NBOR,bio_pp,2015-01-02 04:00:00,0.0
power,NBOR,bio_pp,2015-01-02 05:00:00,0.0
power,NBOR,bio_pp,2015-01-02 06:00:00,0.0
power,NBOR,bio_pp,2015-01-02 07:00:00,0.0
power,NBOR,bio_pp,2015-01-02 08:00:00,0.0
power,NBOR,bio_pp,2015-01-02 09:00:00,0.0
power,NBOR,bio_pp,2015-01-02 10:00:00,0.0
power,NBOR,bio_pp,2015-01-02 11:00:00,0.0
power,NBOR,bio_pp,2015-01-02 12:00:00,0.0
power,NBOR,bio_pp,2015-01-02 13:00:00,0.0
power,NBOR,bio_pp,2015-01-02 14:00:00,0.0
power,NBOR,bio_pp,2015-01-02 15:00:00,0.0
power,NBOR,bio_pp,2015-01-02 16:00:00,0.0
power,NBOR,bio_pp,2015-01-02 17:00:00,0.0
power,NBOR,bio_pp,2015-01-02 18:00:00,0.0
power,NBOR,bio_pp,2015-01-02 19:00:00,0.0
power,NBOR,bio_pp,2015-01-02 20:00:00,0.0
power,NBOR,bio_pp,2015-01-02 21:00:00,0.0
power,NBOR,bio_pp,2015-01-02 22:00:00,0.0
power,NBOR,bio_pp,2015-01-02 23:00:00,0.0
power,NBOR,bio_pp,2015-01-03 00:00:00,0.0
power,NBOR,bio_pp,2015-01-03 01:00:00,0.0
power,NBOR,bio_pp,2015-01-03 02:00:00,0.0
power,NBOR,bio_pp,2015-01-03 03:00:00,0.0
power,NBOR,bio_pp,2015-01-03 04:00:00,0.0
power,NBOR,bio_pp,2015-01-03 05:00:00,0.0
power,NBOR,bio_pp,2015-01-03 06:00:00,0.0
power,NBOR,bio_pp,2015-01-03 07:00:00,0.0
power,NBOR,bio_pp,2015-01-03 08:00:00,0.0
power,NBOR,bio_pp,2015-01-03 09:00:00,0.0
power,NBOR,bio_pp,2015-01-03 10:00:00,0.0
power,NBOR,bio_pp,2015-01-03 11:00:00,0.0
power,NBOR,bio_pp,2015-01-03 12:00:00,0.0
power,NBOR,bio_pp,2015-01-03 13:00:00,0.0
power,NBOR,bio_pp,2015-01-03 14:00:00,0.0
power,NBOR,bio_pp,2015-01-03 15:00:00,0.0
power,NBOR,bio_pp,2015-01-03 16:00:00,0.0
power,NBOR,bio_pp,2015-01-03 17:00:00,0.0
power,NBOR,bio_pp,2015-01-03 18:00:00,0.0
power,NBOR,bio_pp,2015-01-03 19:00:00,0.0
power,NBOR,bio_pp,2015-01-03 20:00:00,0.0
power,NBOR,bio_pp,2015-01-03 21:00:00,0.0
power,NBOR,bio_pp,2015-01-03 22:00:00,0.0
power,NBOR,bio_pp,2015-01-03 23:00:00,0.0
power,NBOR,demand_power,2015-01-01 00:00:00,0.0
power,NBOR,demand_power,2015-01-01 01:00:00,0.0
power,NBOR,demand_power,2015-01-01 02:00:00,0.0
power,NBOR,demand_power,2015-01-01 03:00:00,0.0
power,NBOR,demand_power,2015-01-01 04:00:00,0.0
power,NBOR,demand_power,2015-01-01 05:00:00,0.0
power,NBOR,demand_power,2015-01-01 06:00:00,0.0
power,NBOR,demand_power,2015-01-01 07:00:00,0.0
power,NBOR,demand_power,2015-01-01 08:00:00,0.0
power,NBOR,demand_power,2015-01-01 09:00:00,0.0
power,NBOR,demand_power,2015-01-01 10:00:00,0.0
power,NBOR,demand_power,2015-01-01 11:00:00,0.0
power,NBOR,demand_power,2015-01-01 12:00:00,0.0
power,NBOR,demand_power,2015-01-01 13:00:00,0.0
power,NBOR,demand_power,2015-01-01 14:00:00,0.0
power,NBOR,demand_power,2015-01-01 15:00:00,0.0
power,NBOR,demand_power,2015-01-01 16:00:00,0.0
power,NBOR,demand_power,2015-01-01 17:00:00,0.0
power,NBOR,demand_power,2015-01-01 18:00:00,0.0
power,NBOR,demand_power,2015-01-01 19:00:00,0.0
power,NBOR,demand_power,2015-01-01 20:00:00,0.0
power,NBOR,demand_power,2015-01-01 21:00:00,0.0
power,NBOR,demand_power,2015-01-01 22:00:00,0.0
power,NBOR,demand_power,2015-01-01 23:00:00,0.0
power,NBOR,demand_power,2015-01-02 00:00:00,0.0
power,NBOR,demand_power,2015-01-02 01:00:00,0.0
power,NBOR,demand_power,2015-01-02 02:00:00,0.0
power,NBOR,demand_power,2015-01-02 03:00:00,0.0
power,NBOR,demand_power,2015-01-02 04:00:00,0.0
power,NBOR,demand_power,2015-01-02 05:00:00,0.0
power,NBOR,demand_power,2015-01-02 06:00:00,0.0
power,NBOR,demand_power,2015-01-02 07:00:00,0.0
power,NBOR,demand_power,2015-01-02 08:00:00,0.0
power,NBOR,demand_power,2015-01-02 09:00:00,0.0
power,NBOR,demand_power,2015-01-02 10:00:00,0.0
power,NBOR,demand_power,2015-01-02 11:00:00,0.0
power,NBOR,demand_power,2015-01-02 12:00:00,0.0
power,NBOR,demand_power,2015-01-02 13:00:00,0.0
power,NBOR,demand_power,2015-01-02 14:00:00,0.0
power,NBOR,demand_power,2015-01-02 15:00:00,0.0
power,NBOR,demand_power,2015-01-02 16:00:00,0.0
power,NBOR,demand_power,2015-01-02 17:00:00,0.0
power,NBOR,demand_power,2015-01-02 18:00:00,0.0
power,NBOR,demand_power,2015-01-02 19:00:00,0.0
power,NBOR,demand_power,2015-01-02 20:00:00,0.0
power,NBOR,demand_power,2015-01-02 21:00:00,0.0
power,NBOR,demand_power,2015-01-02 22:00:00,0.0
power,NBOR,demand_power,2015-01-02 23:00:00,0.0
power,NBOR,demand_power,2015-01-03 00:00:00,0.0
power,NBOR,demand_power,2015-01-03 01:00:00,0.0
power,NBOR,demand_power,2015-01-03 02:00:00,0.0
power,NBOR,demand_power,2015-01-03 03:00:00,0.0
power,NBOR,demand_power,2015-01-03 04:00:00,0.0
power,NBOR,demand_power,2015-01-03 05:00:00,0.0
power,NBOR,demand_power,2015-01-03 06:00:00,0.0
power,NBOR,demand_power,2015-01-03 07:00:00,0.0
power,NBOR,demand_power,2015-01-03 08:00:00,0.0
power,NBOR,demand_power,2015-01-03 09:00:00,0.0
power,NBOR,demand_power,2015-01-03 10:00:00,0.0
power,NBOR,demand_power,2015-01-03 11:00:00,0.0
power,NBOR,demand_power,2015-01-03 12:00:00,0.0
power,NBOR,demand_power,2015-01-03 13:00:00,0.0
power,NBOR,demand_power,2015-01-03 14:00:00,0.0
power,NBOR,demand_power,2015-01-03 15:00:00,0.0
power,NBOR,demand_power,2015-01-03 16:00:00,0.0
power,NBOR,demand_power,2015-01-03 17:00:00,0.0
power,NBOR,demand_power,2015-01-03 18:00:00,0.0
power,NBOR,demand_power,2015-01-03 19:00:00,0.0
power,NBOR,demand_power,2015-01-03 20:00:00,0.0
power,NBOR,demand_power,2015-01-03 21:00:00,0.0
power,NBOR,demand_power,2015-01-03 22:00:00,0.0
power,NBOR,demand_power,2015-01-03 23:00:00,0.0
power,NBOR,geo_pp,2015-01-01 00:00:00,0.0
power,NBOR,geo_pp,2015-01-01 01:00:00,0.0
power,NBOR,geo_pp,2015-01-01 02:00:00,0.0
power,NBOR,geo_pp,2015-01-01 03:00:00,0.0
power,NBOR,geo_pp,2015-01-01 04:00:00,0.0
power,NBOR,geo_pp,2015-01-01 05:00:00,0.0
power,NBOR,geo_pp,2015-01-01 06:00:00,0.0
power,NBOR,geo_pp,2015-01-01 07:00:00,0.0
power,NBOR,geo_pp,2015-01-01 08:00:00,0.0
power,NBOR,geo_pp,2015-01-01 09:00:00,0.0
power,NBOR,geo_pp,2015-01-01 10:00:00,0.0
power,NBOR,geo_pp,2015-01-01 11:00:00,0.0
power,NBOR,geo_pp,2015-01-01 12:00:00,0.0
power,NBOR,geo_pp,2015-01-01 13:00:00,0.0
power,NBOR,geo_pp,2015-01-01 14:00:00,0.0
power,NBOR,geo_pp,2015-01-01 15:00:00,0.0
power,NBOR,geo_pp,2015-01-01 16:00:00,0.0
power,NBOR,geo_pp,2015-01-01 17:00:00,0.0
power,NBOR,geo_pp,2015-01-01 18:00:00,0.0
power,NBOR,geo_pp,2015-01-01 19:00:00,0.0
power,NBOR,geo_pp,2015-01-01 20:00:00,0.0
power,NBOR,geo_pp,2015-01-01 21:00:00,0.0
power,NBOR,geo_pp,2015-01-01 22:00:00,0.0
power,NBOR,geo_pp,2015-01-01 23:00:00,0.0
power,NBOR,geo_pp,2015-01-02 00:00:00,0.0
power,NBOR,geo_pp,2015-01-02 01:00:00,0.0
power,NBOR,geo_pp,2015-01-02 02:00:00,0.0
power,NBOR,geo_pp,2015-01-02 03:00:00,0.0
power,NBOR,geo_pp,2015-01-02 04:00:00,0.0
power,NBOR,geo_pp,2015-01-02 05:00:00,0.0
power,NBOR,geo_pp,2015-01-02 06:00:00,0.0
power,NBOR,geo_pp,2015-01-02 07:00:00,0.0
power,NBOR,geo_pp,2015-01-02 08:00:00,0.0
power,NBOR,geo_pp,2015-01-02 09:00:00,0.0
power,NBOR,geo_pp,2015-01-02 10:00:00,0.0
power,NBOR,geo_pp,2015-01-02 11:00:00,0.0
power,NBOR,geo_pp,2015-01-02 12:00:00,0.0
power,NBOR,geo_pp,2015-01-02 13:00:00,0.0
power,NBOR,geo_pp,2015-01-02 14:00:00,0.0
power,NBOR,geo_pp,2015-01-02 15:00:00,0.0
power,NBOR,geo_pp,2015-01-02 16:00:00,0.0
power,NBOR,geo_pp,2015-01-02 17:00:00,0.0
power,NBOR,geo_pp,2015-01-02 18:00:00,0.0
power,NBOR,geo_pp,2015-01-02 19:00:00,0.0
power,NBOR,geo_pp,2015-01-02 20:00:00,0.0
power,NBOR,geo_pp,2015-01-02 21:00:00,0.0
power,NBOR,geo_pp,2015-01-02 22:00:00,0.0
power,NBOR,geo_pp,2015-01-02 23:00:00,0.0
power,NBOR,geo_pp,2015-01-03 00:00:00,0.0
power,NBOR,geo_pp,2015-01-03 01:00:00,0.0
power,NBOR,geo_pp,2015-01-03 02:00:00,0.0
power,NBOR,geo_pp,2015-01-03 03:00:00,0.0
power,NBOR,geo_pp,2015-01-03 04:00:00,0.0
power,NBOR,geo_pp,2015-01-03 05:00:00,0.0
power,NBOR,geo_pp,2015-01-03 06:00:00,0.0
power,NBOR,geo_pp,2015-01-03 07:00:00,0.0
power,NBOR,geo_pp,2015-01-03 08:00:00,0.0
power,NBOR,geo_pp,2015-01-03 09:00:00,0.0
power,NBOR,geo_pp,2015-01-03 10:00:00,0.0
power,NBOR,geo_pp,2015-01-03 11:00:00,0.0
power,NBOR,geo_pp,2015-01-03 12:00:00,0.0
power,NBOR,geo_pp,2015-01-03 13:00:00,0.0
power,NBOR,geo_pp,2015-01-03 14:00:00,0.0
power,NBOR,geo_pp,2015-01-03 15:00:00,0.0
power,NBOR,geo_pp,2015-01-03 16:00:00,0.0
power,NBOR,geo_pp,2015-01-03 17:00:00,0.0
power,NBOR,geo_pp,2015-01-03 18:00:00,0.0
power,NBOR,geo_pp,2015-01-03 19:00:00,0.0
power,NBOR,geo_pp,2015-01-03 20:00:00,0.0
power,NBOR,geo_pp,2015-01-03 21:00:00,0.0
power,NBOR,geo_pp,2015-01-03 22:00:00,0.0
power,NBOR,geo_pp,2015-01-03 23:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 00:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 01:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 02:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 03:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 04:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 05:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 06:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 07:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 08:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 09:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 10:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 11:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 12:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 13:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 14:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 15:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 16:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 17:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 18:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 19:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 20:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 21:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 22:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-01 23:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 00:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 01:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 02:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 03:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 04:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 05:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 06:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 07:00:00,0.0
power,NBOR,hvdc_132:CSTR,2015-01-02 08:00:00,0.0
